"","package","version","pkg_ref","pkg_score","news_current","has_vignettes","has_bug_reports_url","bugs_status","license","export_help","downloads_1yr","has_website","has_maintainer","has_news","has_source_control","covr_coverage"
"1355","rJava","0.9-12",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.942588698547035,1,1,1,0,0
"1356","rjson","0.2.20",<pkg_ref>,1,0,0,0,0,0,0,0.957406789017085,0,1,0,0,0
"1357","RJSONIO","1.3-1.4",<pkg_ref>,1,0,0,0,0,0,0,0.811228149658323,0,1,0,0,0
"1358","rlang","0.4.6",<pkg_ref>,0.5,1,0,1,0,NA,1,0.991418443721038,1,1,1,1,0
"1359","rlecuyer","0.3-5",<pkg_ref>,1,0,0,0,0,0,0,0.239682491408412,1,1,0,0,0
"1360","rmarkdown","2.3",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.979941069536823,1,1,1,1,0
"1361","rmeta","3.0",<pkg_ref>,1,0,0,0,0,0,0,0.23743289409468,0,1,0,0,0
"1362","Rmpi","0.6-9",<pkg_ref>,1,0,0,0,0,0,0,0.25981120251072,1,1,0,0,0
"1363","rms","6.0-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.657821738813052,1,1,1,1,0
"1364","RMTstat","0.3",<pkg_ref>,1,0,0,0,0,0,0,0.0906666020029584,0,1,0,0,0
"1365","rncl","0.8.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.28309930508426,1,1,1,1,0
"1366","RNeXML","2.4.5",<pkg_ref>,0.75,0,0,1,0,0,0,0.258845676846833,1,1,1,1,0
"1367","rngtools","1.5",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.70513130502987,1,1,0,0,0
"1368","robustbase","0.93-6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.907856521546831,1,1,1,0,0
"1369","ROCR","1.0-11",<pkg_ref>,0.75,0,0,1,0,0,0,0.898950840257446,1,1,1,0,0
"1370","Rook","1.1-1",<pkg_ref>,1,0,0,0,0,0,0,0.495942335803216,0,1,0,0,0
"1371","rootSolve","1.8.2.1",<pkg_ref>,1,0,0,0,0,0,0,0.37462738214853,0,1,0,0,0
"1372","rotl","3.0.10",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.185477608779465,1,1,1,1,0
"1373","roxygen2","7.1.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.956938944590756,1,1,1,1,0
"1374","rpart","4.1.15",<pkg_ref>,0.416666666666667,0,1,1,0,NA,1,0.838465117080483,1,1,1,1,0
"1375","rprojroot","1.3.2",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.970450220441356,1,1,1,1,0
"1376","rrcov","1.5-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.658702295113299,0,1,1,0,0
"1377","rredlist","0.6.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.164252284377089,1,1,1,1,0
"1378","RSNNS","0.4-12",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.326732317746438,1,1,0,1,0
"1379","RSQLite","2.2.0",<pkg_ref>,0.476388888888889,1,1,1,0,NA,0.141666666666667,0.901160572557035,1,1,1,1,0
"1380","Rssa","1.0.2",<pkg_ref>,1,0,0,0,0,0,0,0.0779727694624581,1,1,0,1,0
"1381","rstudioapi","0.11",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.974604911680962,1,1,1,1,0
"1382","Rtsne","0.15",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.69595005472899,1,1,1,1,0
"1383","Rttf2pt1","1.3.8",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.717420995620025,1,1,1,1,0
"1384","RUnit","0.4.32",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.642424646953935,0,1,1,0,0
"1385","rversions","2.0.2",<pkg_ref>,0.5,1,0,1,0,NA,1,0.941640009119721,1,1,1,1,0
"1386","rvest","0.3.5",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.971933837202036,1,1,1,1,0
"1387","RWeka","0.4-42",<pkg_ref>,1,0,0,0,0,0,0,0.543917686264017,0,1,0,0,0
"1388","RWekajars","3.9.3-2",<pkg_ref>,1,0,0,0,0,0,0,0.407685868174567,0,1,0,0,0
"1389","sandwich","2.5-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.938373959957864,0,1,1,0,0
"1390","scales","1.1.1",<pkg_ref>,0.5,1,0,1,0,NA,1,0.980773302885081,1,1,1,1,0
"1391","scatterplot3d","0.3-41",<pkg_ref>,1,0,0,0,0,0,0,0.876086821833502,0,1,0,0,0
"1392","SDMTools",NA,<pkg_ref>,1,0,0,0,0,0,0,0.500828624483358,0,0,0,0,0
"1393","seewave","2.1.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.193717446341896,1,1,1,0,0
"1394","segmented","1.1-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.590708538092756,0,1,1,0,0
"1395","selectr","0.4.2",<pkg_ref>,0.5,1,0,1,0,NA,1,0.967714405939688,1,1,1,0,0
"1396","sem","3.1-11",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.639554778061862,1,1,1,0,0
"1397","sendmailR","1.2-1",<pkg_ref>,1,0,0,0,0,0,0,0.311588715562225,0,1,0,0,0
"1398","seqinr","3.6-1",<pkg_ref>,0.75,0,0,1,0,0,0,0.496673008586758,1,1,1,0,0
"1399","sessioninfo","1.1.1",<pkg_ref>,0.5,1,0,1,0,NA,1,0.929825349329411,1,1,1,1,0
"1400","sfsmisc","1.1-7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.576998891737096,0,1,1,0,0
"1401","shape","1.4.4",<pkg_ref>,1,0,0,0,0,0,0,0.792392428136639,0,1,0,0,0
"1402","shapefiles","0.7",<pkg_ref>,1,0,0,0,0,0,0,0.350359684188188,0,1,0,0,0
"1403","shiny","1.4.0.2",<pkg_ref>,0.5,1,0,1,0,NA,1,0.972209047252031,1,1,1,0,0
"1404","shinydashboard","0.7.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.786927278280077,1,1,1,0,0
"1405","shinythemes","1.1.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.73560361694252,1,1,1,0,0
"1406","signal","0.7-6",<pkg_ref>,1,0,0,0,0,0,0,0.429373566301085,0,1,0,0,0
"1407","SimSeq","1.4.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0446833443725481,0,1,1,0,0
"1408","SKAT","2.0.0",<pkg_ref>,1,0,0,0,0,0,0,0.168214711509136,0,1,0,0,0
"1409","slam","0.1-47",<pkg_ref>,1,0,0,0,0,0,0,0.825580381281287,0,1,0,0,0
"1410","sm","2.2-5.6",<pkg_ref>,1,0,0,0,0,0,0,0.486267942092122,1,1,0,0,0
"1411","smoother","1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.107328830303211,0,1,1,0,0
"1412","sn","1.6-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.514903773078453,1,1,1,0,0
"1413","sna","2.5",<pkg_ref>,1,0,0,0,0,0,0,0.648146671232941,1,1,0,0,0
"1414","snow","0.4-3",<pkg_ref>,1,0,0,0,0,0,0,0.768194061750011,0,1,0,0,0
"1415","snowfall","1.84-6.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.390231508770503,0,1,1,0,0
"1416","solrium","1.1.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.184662966848396,1,1,1,1,0
"1417","som","0.3-5.1",<pkg_ref>,1,0,0,0,0,0,0,0.285996487102717,0,1,0,0,0
"1418","soundecology","1.3.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0497969732866256,1,1,1,0,0
"1419","sourcetools","0.1.7",<pkg_ref>,0.5,1,0,1,0,NA,1,0.963294068590661,0,1,1,0,0
"1420","sp","1.4-2",<pkg_ref>,0.75,0,0,1,0,0,0,0.955682153587338,1,1,1,1,0
"1421","spam","2.5-1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.739091865754068,1,1,1,0,0
"1422","spaMM","3.3.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.226026160315781,1,1,1,0,0
"1423","SparseM","1.78",<pkg_ref>,1,0,0,0,0,0,0,0.933754536710144,1,1,0,0,0
"1424","spatial","7.3.11",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.612886242751295,1,1,0,0,0
"1425","spatstat","1.64-1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.651753999024911,1,1,1,0,0
"1426","spatstat.data","1.4-3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.547234052828731,1,1,0,0,0
"1427","spatstat.utils","1.17-0",<pkg_ref>,0.75,0,0,1,0,0,0,0.566833291460552,1,1,1,0,0
"1428","spData","0.3.5",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.711048911713885,1,1,0,0,0
"1429","splines","3.6.3",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.00251366556278176,0,1,0,0,0
"1430","spls","2.2-3",<pkg_ref>,1,0,0,0,0,0,0,0.335648230166885,0,1,0,0,0
"1431","SQUAREM","2020.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.868622613201325,1,1,1,0,0
"1432","stabledist","0.7-1",<pkg_ref>,1,0,0,0,0,0,0,0.671345249624238,1,1,0,0,0
"1433","stabs","0.6-3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.244362947589014,1,1,1,1,0
"1434","startupmsg","0.9.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.148462691312049,0,1,1,0,0
"1435","statmod","1.4.34",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.880333916240124,0,1,1,0,0
"1436","statnet","2019.6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.24021010723168,1,1,0,0,0
"1437","statnet.common","4.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.598969083189853,1,1,1,0,0
"1438","stats","3.6.3",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0,0,1,0,0,0
"1439","stats4","3.6.3",<pkg_ref>,0.994047619047619,0,0,0,0,NA,0.0357142857142857,0,0,1,0,0,0
"1440","stringi","1.4.6",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.98295712512606,1,1,0,0,0
"1441","stringr","1.4.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.982503956730185,1,1,1,1,0
"1442","strucchange","1.5-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.87646715838228,0,1,1,0,0
"1443","subplex","1.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.276944657344073,1,1,1,1,0
"1444","SuperLearner","2.0-26",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.173899634312905,1,1,1,1,0
"1445","SuppDists","1.1-9.5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.370744660768447,0,1,1,0,0
"1446","survival","3.1.8",<pkg_ref>,0.5,1,1,0,0,NA,1,0.903269116924422,1,1,1,1,0
"1447","survivalROC","1.0.3",<pkg_ref>,1,0,0,0,0,0,0,0.145284534778372,0,1,0,0,0
"1448","svd","0.5",<pkg_ref>,1,0,0,0,0,0,0,0.364334055167328,1,1,0,1,0
"1449","sys","3.3",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.972754676568949,1,1,0,1,0
"1450","taxize","0.9.97",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.234502503176815,1,1,1,1,0
"1451","tcltk","3.6.3",<pkg_ref>,0.833952912019827,0,0,0,0,NA,0.996282527881041,0.00128501328290931,0,1,0,0,0
"1452","tclust","1.4-1",<pkg_ref>,1,0,0,0,0,0,0,0.183242310226351,0,1,0,0,0
"1453","TeachingDemos","2.12",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.608095185841263,0,1,1,0,0
"1454","tensor","1.5",<pkg_ref>,1,0,0,0,0,0,0,0.503754921097032,0,1,0,0,0
"1455","tensorA","0.36.1",<pkg_ref>,1,0,0,0,0,0,0,0.348882030446276,1,1,0,0,0
"1456","tergm","3.6.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.279057584073901,1,1,1,0,0
"1457","testthat","2.3.2",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.97808677694764,1,1,1,1,0
"1458","TH.data","1.0-10",<pkg_ref>,1,0,0,0,0,0,0,0.865738652230887,0,1,0,0,0
"1459","tibble","3.0.1",<pkg_ref>,0.337209302325581,1,1,1,0,NA,0.976744186046512,0.986743819990973,1,1,1,1,0
"1460","tidygraph","1.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.72138741636979,1,1,1,1,0
"1461","tidyr","1.1.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.984687680749168,1,1,1,1,0
"1462","tidyselect","1.1.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.980314105507733,1,1,1,1,0
"1463","tidyverse","1.3.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.976536106786368,1,1,1,1,0
"1464","tiff","0.1-5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.522419233132643,1,1,1,0,0
"1465","timeDate","3043.102",<pkg_ref>,1,0,0,0,0,0,0,0.908902917839542,1,1,0,0,0
"1466","timereg","1.9.5",<pkg_ref>,1,0,0,0,0,0,0,0.29025664319782,1,1,0,1,0
"1467","tinytex","0.24",<pkg_ref>,0.583333333333333,0,0,1,0,NA,1,0.978847275211756,1,1,1,1,0
"1468","tkrplot","0.0-24",<pkg_ref>,1,0,0,0,0,0,0,0.423134609615961,0,1,0,0,0
"1469","tm","0.7-7",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.820768615867713,1,1,1,0,0
"1470","TMB","1.7.16",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.566733197191276,1,1,1,0,0
"1471","tmle","1.5.0-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0690631051089817,1,1,1,0,0
"1472","tmvtnorm","1.4-10",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.20610557737295,1,1,1,0,0
"1473","tools","3.6.3",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0,0,1,0,0,0
"1474","TraMineR","2.2-0.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.294688534456816,1,1,1,0,0
"1475","tree","1.0-40",<pkg_ref>,1,0,0,0,0,0,0,0.538647499008092,0,1,0,0,0
"1476","triebeard","0.3.0",<pkg_ref>,0.5,0,1,1,0,NA,1,0.65721963994351,1,1,0,1,0
"1477","trimcluster","0.1-5",<pkg_ref>,1,0,0,0,0,0,0,0.285918309054556,1,1,0,0,0
"1478","tripack","1.3-9.1",<pkg_ref>,1,0,0,0,0,0,0,0.304560690988497,0,1,0,0,0
"1479","trust","0.1-8",<pkg_ref>,1,0,0,0,0,0,0,0.332357091035336,1,1,0,0,0
"1480","tseries","0.10-47",<pkg_ref>,1,0,0,0,0,0,0,0.934381996519621,0,1,0,0,0
"1481","tseriesChaos","0.1-13.1",<pkg_ref>,1,0,0,0,0,0,0,0.280589341211679,0,1,0,0,0
"1482","tsna","0.3.1",<pkg_ref>,1,0,0,0,0,0,0,0.190899234590676,1,1,0,0,0
"1483","tsne","0.1-3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.397147301028467,1,1,1,1,0
"1484","TTR","0.23-6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.939886602086175,1,1,0,1,0
"1485","tuneR","1.3.3",<pkg_ref>,1,0,0,0,0,0,0,0.25935069744476,0,1,0,0,0
"1486","tweedie","2.3.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.343021575171471,0,1,1,0,0
"1487","tweenr","1.0.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.779730831075574,1,1,0,1,0
"1488","ucminf","1.1-4",<pkg_ref>,1,0,0,0,0,0,0,0.708100218924836,0,1,0,0,0
"1489","unbalanced","2.0",<pkg_ref>,1,0,0,0,0,0,0,0.0949789431767446,1,1,0,0,0
"1490","units","0.6-7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.954830515058603,1,1,1,1,0
"1491","urca","1.3-0",<pkg_ref>,1,0,0,0,0,0,0,0.912729506851897,0,1,0,0,0
"1492","urltools","1.7.3",<pkg_ref>,0.547008547008547,0,1,1,0,NA,0.717948717948718,0.66851268270476,1,1,0,1,0
"1493","uroot","2.1-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.420511572383899,0,1,1,0,0
"1494","usethis","1.6.1",<pkg_ref>,0.5,1,0,1,0,NA,1,0.979327276500984,1,1,1,1,0
"1495","utf8","1.1.4",<pkg_ref>,0.5,0,1,1,0,NA,1,0.980293938244618,1,1,0,1,0
"1496","utils","3.6.3",<pkg_ref>,0.667427701674277,0,1,0,0,NA,0.995433789954338,0,0,1,0,0,0
"1497","uuid","0.1-4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.853318808635806,1,1,1,0,0
"1498","vcd","1.4-7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.822065534449892,0,1,1,0,0
"1499","vcfR","1.11.0",<pkg_ref>,1,0,0,0,0,0,0,0.219286740365998,1,1,0,1,0
"1500","vctrs","0.3.1",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.988131309494778,1,1,1,0,0
"1501","vegan","2.5-6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.772596688098165,1,1,1,1,0
"1502","VennDiagram","1.6.20",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.447120789364078,0,1,1,0,0
"1503","VGAM","1.1-3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.676673966649997,1,1,1,0,0
"1504","VIM","6.0.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.654798644049074,1,1,1,1,0
"1505","vioplot","0.3.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.379757774736294,1,1,1,1,0
"1506","vipor","0.4.5",<pkg_ref>,1,0,0,0,0,0,0,0.352043439007849,0,1,0,0,0
"1507","viridis","0.5.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.951696468335586,1,1,0,1,0
"1508","viridisLite","0.3.0",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.972189761493833,1,1,0,1,0
"1509","visNetwork","2.0.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.772501152660827,1,1,1,0,0
"1510","waveslim","1.8.2",<pkg_ref>,1,0,0,0,0,0,0,0.294227249415385,1,1,0,0,0
"1511","webshot","0.5.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.8977707201712,1,1,1,1,0
"1512","whisker","0.4",<pkg_ref>,0.833333333333333,0,0,0,0,NA,1,0.957860078605,1,1,0,1,0
"1513","WikidataR","1.4.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.153551416108481,1,1,1,1,0
"1514","WikipediR","1.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.164815340671823,1,1,1,1,0
"1515","wikitaxa","0.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.144821609787802,1,1,1,1,0
"1516","withr","2.2.0",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.97600774278125,1,1,1,1,0
"1517","worrms","0.4.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.16297912469937,1,1,1,1,0
"1518","WriteXLS","5.0.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.261196566041639,1,1,0,1,0
"1519","xfun","0.15",<pkg_ref>,0.333333333333333,1,1,1,0,NA,1,0.981136946647614,1,1,1,1,0
"1520","xlsx","0.6.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.901900642354594,1,1,1,1,0
"1521","xlsxjars","0.6.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.835282671407597,0,1,1,0,0
"1522","XML","3.99-0.3",<pkg_ref>,1,0,0,0,0,0,0,0.945178644523712,1,1,0,0,0
"1523","xml2","1.3.2",<pkg_ref>,0.342857142857143,1,1,1,0,NA,0.942857142857143,0.977851779085376,1,1,1,1,0
"1524","xopen","1.0.0",<pkg_ref>,0.5,1,0,1,0,NA,1,0.93010199516865,1,1,1,1,0
"1525","xtable","1.8.4",<pkg_ref>,0.666666666666667,0,1,0,0,NA,1,0.962811361872721,1,1,0,0,0
"1526","xts","0.12-0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.953078650504451,1,1,1,1,0
"1527","yaml","2.2.1",<pkg_ref>,0.666666666666667,0,0,1,0,NA,1,0.97944468585519,1,1,0,1,0
"1528","zeallot","0.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.972506016141901,1,1,1,1,0
"1529","zip","2.0.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.93690652701978,1,1,1,1,0
"1530","zoo","1.8-8",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.976677255192809,1,1,1,0,0
